1.408	0.156518	0.156518	0.959985	0.959985
1.419	0.145754	0.145754	0.961647	0.961647
1.43	0.134989	0.134989	0.963191	0.963191
1.441	0.124225	0.124225	0.964617	0.964617
1.452	0.11346	0.11346	0.965924	0.965924
1.463	0.102696	0.102696	0.967113	0.967113
1.474	0.0919311	0.0919311	0.968184	0.968184
1.485	0.0811666	0.0811666	0.969136	0.969136
1.496	0.0704021	0.0704021	0.969969	0.969969
1.507	0.0596376	0.0596376	0.970684	0.970684
1.518	0.0488731	0.0488731	0.971281	0.971281
1.529	0.0381086	0.0381086	0.97176	0.97176
1.54	0.0273441	0.0273441	0.97212	0.97212
1.551	0.0165796	0.0165796	0.972361	0.972361
1.562	0.00581506	0.00581506	0.972484	0.972484
1.573	-0.00494944	-0.00494944	0.972489	0.972489
1.584	-0.0157139	-0.0157139	0.972375	0.972375
1.595	-0.0264784	-0.0264784	0.972143	0.972143
1.606	-0.0372429	-0.0372429	0.971793	0.971793
1.617	-0.0480074	-0.0480074	0.971324	0.971324
1.628	-0.0587719	-0.0587719	0.970737	0.970737
1.639	-0.0695364	-0.0695364	0.970031	0.970031
1.65	-0.0803009	-0.0803009	0.969207	0.969207
1.661	-0.0910654	-0.0910654	0.968264	0.968264
1.672	-0.10183	-0.10183	0.967204	0.967204
1.683	-0.112594	-0.112594	0.966024	0.966024
1.694	-0.123359	-0.123359	0.964726	0.964726
1.705	-0.134123	-0.134123	0.96331	0.96331
1.716	-0.144888	-0.144888	0.961776	0.961776
1.727	-0.155652	-0.155652	0.960123	0.960123
1.738	-0.166309	-0.166309	0.958351	0.958351
1.749	-0.17605	-0.17605	0.956468	0.956468
1.76	-0.185791	-0.185791	0.954478	0.954478
1.771	-0.195532	-0.195532	0.952381	0.952381
1.782	-0.205273	-0.205273	0.950177	0.950177
1.793	-0.215014	-0.215014	0.947865	0.947865
1.804	-0.224755	-0.224755	0.945446	0.945446
1.815	-0.234496	-0.234496	0.94292	0.94292
1.826	-0.244237	-0.244237	0.940287	0.940287
1.837	-0.253978	-0.253978	0.937547	0.937547
1.848	-0.263719	-0.263719	0.9347	0.9347
1.859	-0.27346	-0.27346	0.931745	0.931745
1.87	-0.283201	-0.283201	0.928684	0.928684
1.881	-0.292942	-0.292942	0.925515	0.925515
1.892	-0.302683	-0.302683	0.922239	0.922239
1.903	-0.312424	-0.312424	0.918856	0.918856
1.914	-0.322165	-0.322165	0.915366	0.915366
1.925	-0.331906	-0.331906	0.911768	0.911768
1.936	-0.341647	-0.341647	0.908064	0.908064
1.947	-0.351388	-0.351388	0.904252	0.904252
1.958	-0.361129	-0.361129	0.900333	0.900333
1.969	-0.37087	-0.37087	0.896307	0.896307
1.98	-0.380611	-0.380611	0.892174	0.892174
1.991	-0.390352	-0.390352	0.887934	0.887934
2.002	-0.400093	-0.400093	0.883586	0.883586
2.013	-0.409834	-0.409834	0.879132	0.879132
2.024	-0.419575	-0.419575	0.87457	0.87457
2.035	-0.429316	-0.429316	0.869901	0.869901
2.046	-0.439057	-0.439057	0.865125	0.865125
2.057	-0.448797	-0.448797	0.860242	0.860242
2.068	-0.458538	-0.458538	0.855252	0.855252
2.079	-0.468279	-0.468279	0.850154	0.850154
2.09	-0.47802	-0.47802	0.844949	0.844949
2.101	-0.487761	-0.487761	0.839638	0.839638
2.112	-0.497502	-0.497502	0.834219	0.834219
2.123	-0.507243	-0.507243	0.828693	0.828693
2.134	-0.516984	-0.516984	0.823059	0.823059
2.145	-0.526725	-0.526725	0.817319	0.817319
2.156	-0.536466	-0.536466	0.811471	0.811471
2.167	-0.546207	-0.546207	0.805517	0.805517
2.178	-0.555948	-0.555948	0.799455	0.799455
2.189	-0.565689	-0.565689	0.793286	0.793286
2.2	-0.57543	-0.57543	0.78701	0.78701
2.211	-0.585171	-0.585171	0.780626	0.780626
2.222	-0.594912	-0.594912	0.774136	0.774136
2.233	-0.604653	-0.604653	0.767538	0.767538
2.244	-0.614394	-0.614394	0.760834	0.760834
2.255	-0.624135	-0.624135	0.754022	0.754022
2.266	-0.633876	-0.633876	0.747103	0.747103
2.277	-0.643617	-0.643617	0.740076	0.740076
2.288	-0.653358	-0.653358	0.732943	0.732943
2.299	-0.663099	-0.663099	0.725702	0.725702
2.31	-0.67284	-0.67284	0.718355	0.718355
2.321	-0.680592	-0.680592	0.710905	0.710905
2.332	-0.686135	-0.686135	0.703388	0.703388
2.343	-0.691678	-0.691678	0.69581	0.69581
2.354	-0.69722	-0.69722	0.688171	0.688171
2.365	-0.702763	-0.702763	0.680471	0.680471
2.376	-0.708306	-0.708306	0.67271	0.67271
2.387	-0.713848	-0.713848	0.664889	0.664889
2.398	-0.719391	-0.719391	0.657006	0.657006
2.409	-0.724933	-0.724933	0.649062	0.649062
2.42	-0.730476	-0.730476	0.641057	0.641057
2.431	-0.736019	-0.736019	0.632992	0.632992
2.442	-0.741561	-0.741561	0.624865	0.624865
2.453	-0.747104	-0.747104	0.616677	0.616677
2.464	-0.752647	-0.752647	0.608429	0.608429
2.475	-0.758189	-0.758189	0.600119	0.600119
2.486	-0.763732	-0.763732	0.591748	0.591748
2.497	-0.769275	-0.769275	0.583317	0.583317
2.508	-0.774817	-0.774817	0.574824	0.574824
2.519	-0.78036	-0.78036	0.566271	0.566271
2.53	-0.785903	-0.785903	0.557656	0.557656
2.541	-0.791445	-0.791445	0.548981	0.548981
2.552	-0.796988	-0.796988	0.540245	0.540245
2.563	-0.802531	-0.802531	0.531447	0.531447
2.574	-0.808073	-0.808073	0.522589	0.522589
2.585	-0.813616	-0.813616	0.51367	0.51367
2.596	-0.819159	-0.819159	0.504689	0.504689
2.607	-0.824701	-0.824701	0.495648	0.495648
2.618	-0.830244	-0.830244	0.486546	0.486546
2.629	-0.835787	-0.835787	0.477383	0.477383
2.64	-0.841329	-0.841329	0.468159	0.468159
2.651	-0.846872	-0.846872	0.458874	0.458874
2.662	-0.852415	-0.852415	0.449527	0.449527
2.673	-0.857957	-0.857957	0.44012	0.44012
2.684	-0.8635	-0.8635	0.430652	0.430652
2.695	-0.869043	-0.869043	0.421123	0.421123
2.706	-0.874585	-0.874585	0.411533	0.411533
2.717	-0.880128	-0.880128	0.401883	0.401883
2.728	-0.885671	-0.885671	0.392171	0.392171
2.739	-0.891213	-0.891213	0.382398	0.382398
2.75	-0.896756	-0.896756	0.372564	0.372564
2.761	-0.902298	-0.902298	0.362669	0.362669
2.772	-0.907841	-0.907841	0.352713	0.352713
2.783	-0.913384	-0.913384	0.342697	0.342697
2.794	-0.918926	-0.918926	0.332619	0.332619
2.805	-0.924469	-0.924469	0.32248	0.32248
2.816	-0.930012	-0.930012	0.312281	0.312281
2.827	-0.935554	-0.935554	0.30202	0.30202
2.838	-0.941097	-0.941097	0.291698	0.291698
2.849	-0.94664	-0.94664	0.281316	0.281316
2.86	-0.952182	-0.952182	0.270872	0.270872
2.871	-0.957725	-0.957725	0.260368	0.260368
2.882	-0.963268	-0.963268	0.249802	0.249802
2.893	-0.96881	-0.96881	0.239176	0.239176
2.904	-0.969296	-0.969296	0.228512	0.228512
2.915	-0.968834	-0.968834	0.217852	0.217852
2.926	-0.968372	-0.968372	0.207198	0.207198
2.937	-0.96791	-0.96791	0.196548	0.196548
2.948	-0.967448	-0.967448	0.185904	0.185904
2.959	-0.966986	-0.966986	0.175264	0.175264
2.97	-0.966524	-0.966524	0.16463	0.16463
2.981	-0.966061	-0.966061	0.154001	0.154001
2.992	-0.965599	-0.965599	0.143377	0.143377
3.003	-0.965137	-0.965137	0.132758	0.132758
3.014	-0.964675	-0.964675	0.122144	0.122144
3.025	-0.964213	-0.964213	0.111535	0.111535
3.036	-0.963751	-0.963751	0.100931	0.100931
3.047	-0.963289	-0.963289	0.0903322	0.0903322
3.058	-0.962826	-0.962826	0.0797386	0.0797386
3.069	-0.962364	-0.962364	0.06915	0.06915
3.08	-0.961902	-0.961902	0.0585666	0.0585666
3.091	-0.96144	-0.96144	0.0479882	0.0479882
3.102	-0.960978	-0.960978	0.0374149	0.0374149
3.113	-0.960516	-0.960516	0.0268467	0.0268467
3.124	-0.960054	-0.960054	0.0162835	0.0162835
3.135	-0.959591	-0.959591	0.00572549	0.00572549
3.146	-0.959129	-0.959129	-0.00482748	-0.00482748
3.157	-0.958667	-0.958667	-0.0153754	-0.0153754
3.168	-0.958205	-0.958205	-0.0259182	-0.0259182
3.179	-0.957743	-0.957743	-0.0364559	-0.0364559
3.19	-0.957281	-0.957281	-0.0469885	-0.0469885
3.201	-0.956819	-0.956819	-0.057516	-0.057516
3.212	-0.956357	-0.956357	-0.0680385	-0.0680385
3.223	-0.955894	-0.955894	-0.0785559	-0.0785559
3.234	-0.955432	-0.955432	-0.0890682	-0.0890682
3.245	-0.95497	-0.95497	-0.0995754	-0.0995754
3.256	-0.954508	-0.954508	-0.110078	-0.110078
3.267	-0.954046	-0.954046	-0.120575	-0.120575
3.278	-0.953584	-0.953584	-0.131067	-0.131067
3.289	-0.953122	-0.953122	-0.141553	-0.141553
3.3	-0.952659	-0.952659	-0.152035	-0.152035
3.311	-0.952197	-0.952197	-0.162512	-0.162512
3.322	-0.951735	-0.951735	-0.172984	-0.172984
3.333	-0.951273	-0.951273	-0.18345	-0.18345
3.344	-0.950811	-0.950811	-0.193912	-0.193912
3.355	-0.950349	-0.950349	-0.204368	-0.204368
3.366	-0.949887	-0.949887	-0.214819	-0.214819
3.377	-0.949424	-0.949424	-0.225265	-0.225265
3.388	-0.948962	-0.948962	-0.235707	-0.235707
3.399	-0.9485	-0.9485	-0.246143	-0.246143
3.41	-0.948038	-0.948038	-0.256574	-0.256574
3.421	-0.947576	-0.947576	-0.266999	-0.266999
3.432	-0.947114	-0.947114	-0.27742	-0.27742
3.443	-0.946652	-0.946652	-0.287836	-0.287836
3.454	-0.94619	-0.94619	-0.298247	-0.298247
3.465	-0.945727	-0.945727	-0.308652	-0.308652
3.476	-0.944033	-0.944033	-0.319051	-0.319051
3.487	-0.937716	-0.937716	-0.329401	-0.329401
3.498	-0.9314	-0.9314	-0.339681	-0.339681
3.509	-0.925084	-0.925084	-0.349892	-0.349892
3.52	-0.918768	-0.918768	-0.360033	-0.360033
3.531	-0.912451	-0.912451	-0.370104	-0.370104
3.542	-0.906135	-0.906135	-0.380107	-0.380107
3.553	-0.899819	-0.899819	-0.390039	-0.390039
3.564	-0.893502	-0.893502	-0.399903	-0.399903
3.575	-0.887186	-0.887186	-0.409696	-0.409696
3.586	-0.88087	-0.88087	-0.419421	-0.419421
3.597	-0.874553	-0.874553	-0.429076	-0.429076
3.608	-0.868237	-0.868237	-0.438661	-0.438661
3.619	-0.861921	-0.861921	-0.448177	-0.448177
3.63	-0.855604	-0.855604	-0.457623	-0.457623
3.641	-0.849288	-0.849288	-0.467	-0.467
3.652	-0.842972	-0.842972	-0.476308	-0.476308
3.663	-0.836656	-0.836656	-0.485546	-0.485546
3.674	-0.830339	-0.830339	-0.494714	-0.494714
3.685	-0.824023	-0.824023	-0.503813	-0.503813
3.696	-0.817707	-0.817707	-0.512842	-0.512842
3.707	-0.81139	-0.81139	-0.521803	-0.521803
3.718	-0.805074	-0.805074	-0.530693	-0.530693
3.729	-0.798758	-0.798758	-0.539514	-0.539514
3.74	-0.792441	-0.792441	-0.548266	-0.548266
3.751	-0.786125	-0.786125	-0.556948	-0.556948
3.762	-0.779809	-0.779809	-0.56556	-0.56556
3.773	-0.773492	-0.773492	-0.574104	-0.574104
3.784	-0.767176	-0.767176	-0.582577	-0.582577
3.795	-0.76086	-0.76086	-0.590982	-0.590982
3.806	-0.754543	-0.754543	-0.599316	-0.599316
3.817	-0.748227	-0.748227	-0.607581	-0.607581
3.828	-0.741911	-0.741911	-0.615777	-0.615777
3.839	-0.735595	-0.735595	-0.623904	-0.623904
3.85	-0.729278	-0.729278	-0.63196	-0.63196
3.861	-0.722962	-0.722962	-0.639948	-0.639948
3.872	-0.716646	-0.716646	-0.647865	-0.647865
3.883	-0.710329	-0.710329	-0.655714	-0.655714
3.894	-0.704013	-0.704013	-0.663493	-0.663493
3.905	-0.697697	-0.697697	-0.671202	-0.671202
3.916	-0.69138	-0.69138	-0.678842	-0.678842
3.927	-0.685064	-0.685064	-0.686412	-0.686412
3.938	-0.678748	-0.678748	-0.693913	-0.693913
3.949	-0.672431	-0.672431	-0.701345	-0.701345
3.96	-0.666115	-0.666115	-0.708707	-0.708707
3.971	-0.659799	-0.659799	-0.715999	-0.715999
3.982	-0.653483	-0.653483	-0.723223	-0.723223
3.993	-0.647166	-0.647166	-0.730376	-0.730376
4.004	-0.64085	-0.64085	-0.73746	-0.73746
4.015	-0.634534	-0.634534	-0.744475	-0.744475
4.026	-0.628217	-0.628217	-0.75142	-0.75142
4.037	-0.621901	-0.621901	-0.758296	-0.758296
4.048	-0.615585	-0.615585	-0.765102	-0.765102
4.059	-0.607071	-0.607071	-0.771831	-0.771831
4.07	-0.596959	-0.596959	-0.778454	-0.778454
4.081	-0.586847	-0.586847	-0.784965	-0.784965
4.092	-0.576735	-0.576735	-0.791364	-0.791364
4.103	-0.566624	-0.566624	-0.797653	-0.797653
4.114	-0.556512	-0.556512	-0.80383	-0.80383
4.125	-0.5464	-0.5464	-0.809896	-0.809896
4.136	-0.536288	-0.536288	-0.815851	-0.815851
4.147	-0.526176	-0.526176	-0.821694	-0.821694
4.158	-0.516064	-0.516064	-0.827427	-0.827427
4.169	-0.505952	-0.505952	-0.833048	-0.833048
4.18	-0.495841	-0.495841	-0.838558	-0.838558
4.191	-0.485729	-0.485729	-0.843956	-0.843956
4.202	-0.475617	-0.475617	-0.849244	-0.849244
4.213	-0.465505	-0.465505	-0.85442	-0.85442
4.224	-0.455393	-0.455393	-0.859485	-0.859485
4.235	-0.445281	-0.445281	-0.864438	-0.864438
4.246	-0.435169	-0.435169	-0.869281	-0.869281
4.257	-0.425057	-0.425057	-0.874012	-0.874012
4.268	-0.414946	-0.414946	-0.878632	-0.878632
4.279	-0.404834	-0.404834	-0.883141	-0.883141
4.29	-0.394722	-0.394722	-0.887539	-0.887539
4.301	-0.38461	-0.38461	-0.891825	-0.891825
4.312	-0.374498	-0.374498	-0.896	-0.896
4.323	-0.364386	-0.364386	-0.900064	-0.900064
4.334	-0.354274	-0.354274	-0.904016	-0.904016
4.345	-0.344163	-0.344163	-0.907858	-0.907858
4.356	-0.334051	-0.334051	-0.911588	-0.911588
4.367	-0.323939	-0.323939	-0.915207	-0.915207
4.378	-0.313827	-0.313827	-0.918715	-0.918715
4.389	-0.303715	-0.303715	-0.922111	-0.922111
4.4	-0.293603	-0.293603	-0.925396	-0.925396
4.411	-0.283491	-0.283491	-0.92857	-0.92857
4.422	-0.27338	-0.27338	-0.931633	-0.931633
4.433	-0.263268	-0.263268	-0.934585	-0.934585
4.444	-0.253156	-0.253156	-0.937425	-0.937425
4.455	-0.243044	-0.243044	-0.940154	-0.940154
4.466	-0.232932	-0.232932	-0.942772	-0.942772
4.477	-0.22282	-0.22282	-0.945279	-0.945279
4.488	-0.212708	-0.212708	-0.947674	-0.947674
4.499	-0.202597	-0.202597	-0.949958	-0.949958
4.51	-0.192485	-0.192485	-0.952131	-0.952131
4.521	-0.182373	-0.182373	-0.954193	-0.954193
4.532	-0.172261	-0.172261	-0.956143	-0.956143
4.543	-0.162149	-0.162149	-0.957983	-0.957983
4.554	-0.152037	-0.152037	-0.959711	-0.959711
4.565	-0.141925	-0.141925	-0.961328	-0.961328
4.576	-0.131814	-0.131814	-0.962833	-0.962833
4.587	-0.121702	-0.121702	-0.964227	-0.964227
4.598	-0.11159	-0.11159	-0.965511	-0.965511
4.609	-0.101478	-0.101478	-0.966682	-0.966682
4.62	-0.0913662	-0.0913662	-0.967743	-0.967743
4.631	-0.0812543	-0.0812543	-0.968692	-0.968692
4.642	-0.0706689	-0.0706689	-0.969528	-0.969528
4.653	-0.0600572	-0.0600572	-0.970247	-0.970247
4.664	-0.0494454	-0.0494454	-0.970849	-0.970849
4.675	-0.0388337	-0.0388337	-0.971335	-0.971335
4.686	-0.028222	-0.028222	-0.971704	-0.971704
4.697	-0.0176102	-0.0176102	-0.971956	-0.971956
4.708	-0.0069985	-0.0069985	-0.972091	-0.972091
4.719	0.00361323	0.00361323	-0.97211	-0.97211
4.73	0.014225	0.014225	-0.972012	-0.972012
4.741	0.0248367	0.0248367	-0.971797	-0.971797
4.752	0.0354484	0.0354484	-0.971465	-0.971465
4.763	0.0460602	0.0460602	-0.971017	-0.971017
4.774	0.0566719	0.0566719	-0.970452	-0.970452
4.785	0.0672836	0.0672836	-0.96977	-0.96977
4.796	0.0778953	0.0778953	-0.968972	-0.968972
4.807	0.0885071	0.0885071	-0.968057	-0.968057
4.818	0.0991188	0.0991188	-0.967025	-0.967025
4.829	0.109731	0.109731	-0.965876	-0.965876
4.84	0.120342	0.120342	-0.964611	-0.964611
4.851	0.130954	0.130954	-0.963228	-0.963228
4.862	0.141566	0.141566	-0.96173	-0.96173
4.873	0.152177	0.152177	-0.960114	-0.960114
4.884	0.162789	0.162789	-0.958382	-0.958382
4.895	0.173401	0.173401	-0.956533	-0.956533
4.906	0.184013	0.184013	-0.954567	-0.954567
4.917	0.194624	0.194624	-0.952484	-0.952484
4.928	0.205236	0.205236	-0.950285	-0.950285
4.939	0.215848	0.215848	-0.947969	-0.947969
4.95	0.22646	0.22646	-0.945536	-0.945536
4.961	0.237071	0.237071	-0.942987	-0.942987
4.972	0.247683	0.247683	-0.940321	-0.940321
4.983	0.258295	0.258295	-0.937538	-0.937538
4.994	0.268907	0.268907	-0.934638	-0.934638
5.005	0.279518	0.279518	-0.931622	-0.931622
5.016	0.29013	0.29013	-0.928489	-0.928489
5.027	0.300742	0.300742	-0.925239	-0.925239
5.038	0.311353	0.311353	-0.921873	-0.921873
5.049	0.321965	0.321965	-0.918389	-0.918389
5.06	0.332577	0.332577	-0.914789	-0.914789
5.071	0.343189	0.343189	-0.911073	-0.911073
5.082	0.3538	0.3538	-0.907239	-0.907239
5.093	0.364412	0.364412	-0.903289	-0.903289
5.104	0.375024	0.375024	-0.899222	-0.899222
5.115	0.385636	0.385636	-0.895039	-0.895039
5.126	0.396247	0.396247	-0.890738	-0.890738
5.137	0.406859	0.406859	-0.886321	-0.886321
5.148	0.417471	0.417471	-0.881787	-0.881787
5.159	0.428082	0.428082	-0.877137	-0.877137
5.17	0.438694	0.438694	-0.872369	-0.872369
5.181	0.449306	0.449306	-0.867485	-0.867485
5.192	0.459918	0.459918	-0.862485	-0.862485
5.203	0.470529	0.470529	-0.857367	-0.857367
5.214	0.480207	0.480207	-0.852135	-0.852135
5.225	0.48786	0.48786	-0.84681	-0.84681
5.236	0.495513	0.495513	-0.841402	-0.841402
5.247	0.503166	0.503166	-0.835909	-0.835909
5.258	0.510819	0.510819	-0.830332	-0.830332
5.269	0.518472	0.518472	-0.824671	-0.824671
5.28	0.526125	0.526125	-0.818926	-0.818926
5.291	0.533778	0.533778	-0.813096	-0.813096
5.302	0.541431	0.541431	-0.807183	-0.807183
5.313	0.549084	0.549084	-0.801185	-0.801185
5.324	0.556737	0.556737	-0.795103	-0.795103
5.335	0.56439	0.56439	-0.788937	-0.788937
5.346	0.572043	0.572043	-0.782686	-0.782686
5.357	0.579696	0.579696	-0.776352	-0.776352
5.368	0.587349	0.587349	-0.769933	-0.769933
5.379	0.595002	0.595002	-0.76343	-0.76343
5.39	0.602655	0.602655	-0.756843	-0.756843
5.401	0.610308	0.610308	-0.750172	-0.750172
5.412	0.617961	0.617961	-0.743416	-0.743416
5.423	0.625614	0.625614	-0.736576	-0.736576
5.434	0.633267	0.633267	-0.729653	-0.729653
5.445	0.64092	0.64092	-0.722645	-0.722645
5.456	0.648573	0.648573	-0.715552	-0.715552
5.467	0.656226	0.656226	-0.708376	-0.708376
5.478	0.663879	0.663879	-0.701115	-0.701115
5.489	0.671532	0.671532	-0.693771	-0.693771
5.5	0.679185	0.679185	-0.686342	-0.686342
5.511	0.686838	0.686838	-0.678829	-0.678829
5.522	0.694491	0.694491	-0.671231	-0.671231
5.533	0.702144	0.702144	-0.66355	-0.66355
5.544	0.709797	0.709797	-0.655784	-0.655784
5.555	0.71745	0.71745	-0.647934	-0.647934
5.566	0.725103	0.725103	-0.64	-0.64
5.577	0.732756	0.732756	-0.631982	-0.631982
5.588	0.740409	0.740409	-0.62388	-0.62388
5.599	0.748062	0.748062	-0.615693	-0.615693
5.61	0.755715	0.755715	-0.607422	-0.607422
5.621	0.763368	0.763368	-0.599067	-0.599067
5.632	0.771021	0.771021	-0.590628	-0.590628
5.643	0.778674	0.778674	-0.582105	-0.582105
5.654	0.786327	0.786327	-0.573497	-0.573497
5.665	0.79398	0.79398	-0.564806	-0.564806
5.676	0.801633	0.801633	-0.55603	-0.55603
5.687	0.809286	0.809286	-0.54717	-0.54717
5.698	0.816939	0.816939	-0.538225	-0.538225
5.709	0.824592	0.824592	-0.529197	-0.529197
5.72	0.832245	0.832245	-0.520084	-0.520084
5.731	0.839898	0.839898	-0.510888	-0.510888
5.742	0.847551	0.847551	-0.501607	-0.501607
5.753	0.855204	0.855204	-0.492241	-0.492241
5.764	0.862857	0.862857	-0.482792	-0.482792
5.775	0.87051	0.87051	-0.473259	-0.473259
5.786	0.878163	0.878163	-0.463641	-0.463641
5.797	0.882085	0.882085	-0.453953	-0.453953
5.808	0.884285	0.884285	-0.444238	-0.444238
5.819	0.886485	0.886485	-0.434499	-0.434499
5.83	0.888685	0.888685	-0.424735	-0.424735
5.841	0.890885	0.890885	-0.414948	-0.414948
5.852	0.893085	0.893085	-0.405136	-0.405136
5.863	0.895285	0.895285	-0.3953	-0.3953
