0.25794 	1.0544 	-0.12575 	-0.80538 	0.33654 	-0.24901 	-0.2108 	0.20394 	0.4659 	0.82087 	0.25281 	-1.0248 	-0.7187 	
0.26532 	1.0559 	-0.12231 	-0.79929 	0.33837 	-0.25659 	-0.21606 	0.19771 	0.46609 	0.83143 	0.2437 	-1.0291 	-0.70978 	
0.27266 	1.0573 	-0.11889 	-0.79314 	0.34013 	-0.26416 	-0.22124 	0.19155 	0.46626 	0.84188 	0.23436 	-1.0334 	-0.70062 	
0.27997 	1.0587 	-0.11548 	-0.78695 	0.34181 	-0.27173 	-0.22633 	0.18548 	0.46642 	0.85223 	0.2248 	-1.0377 	-0.69121 	
0.28725 	1.06 	-0.11208 	-0.78071 	0.34341 	-0.2793 	-0.23133 	0.17948 	0.46655 	0.86246 	0.21502 	-1.0419 	-0.68157 	
0.2945 	1.0613 	-0.1087 	-0.77442 	0.34493 	-0.28687 	-0.23623 	0.17355 	0.46667 	0.87257 	0.20501 	-1.0461 	-0.67169 	
0.30172 	1.0625 	-0.10533 	-0.76809 	0.34638 	-0.29443 	-0.24105 	0.1677 	0.46678 	0.88254 	0.19479 	-1.0502 	-0.66157 	
0.3089 	1.0637 	-0.10198 	-0.76171 	0.34774 	-0.30199 	-0.24576 	0.16191 	0.46687 	0.89237 	0.18436 	-1.0543 	-0.65123 	
0.31605 	1.0648 	-0.098635 	-0.75529 	0.34902 	-0.30955 	-0.25038 	0.15619 	0.46696 	0.90206 	0.17371 	-1.0583 	-0.64066 	
0.32318 	1.0659 	-0.095308 	-0.74883 	0.35022 	-0.3171 	-0.25491 	0.15054 	0.46703 	0.91158 	0.16285 	-1.0621 	-0.62988 	
0.33027 	1.067 	-0.091995 	-0.74233 	0.35133 	-0.32465 	-0.25934 	0.14495 	0.46709 	0.92095 	0.15179 	-1.0659 	-0.61888 	
0.33734 	1.068 	-0.088695 	-0.73579 	0.35237 	-0.3322 	-0.26367 	0.13942 	0.46714 	0.93015 	0.14054 	-1.0696 	-0.60767 	
0.34437 	1.0689 	-0.085408 	-0.72921 	0.35332 	-0.33973 	-0.26791 	0.13395 	0.46718 	0.93917 	0.12908 	-1.0731 	-0.59626 	
0.35138 	1.0699 	-0.082133 	-0.7226 	0.35418 	-0.34727 	-0.27205 	0.12854 	0.46721 	0.948 	0.11743 	-1.0765 	-0.58465 	
0.35836 	1.0707 	-0.078871 	-0.71595 	0.35496 	-0.35479 	-0.27609 	0.12318 	0.46724 	0.95665 	0.1056 	-1.0798 	-0.57284 	
0.36532 	1.0716 	-0.075622 	-0.70927 	0.35565 	-0.36232 	-0.28003 	0.11787 	0.46726 	0.9651 	0.093584 	-1.083 	-0.56085 	
0.37225 	1.0724 	-0.072384 	-0.70255 	0.35626 	-0.36983 	-0.28388 	0.1126 	0.46728 	0.97335 	0.081393 	-1.086 	-0.54867 	
0.37915 	1.0731 	-0.069158 	-0.6958 	0.35678 	-0.37734 	-0.28762 	0.10739 	0.46729 	0.98139 	0.069031 	-1.0888 	-0.53632 	
0.38603 	1.0739 	-0.065942 	-0.68902 	0.35721 	-0.38484 	-0.29127 	0.10222 	0.4673 	0.98922 	0.056504 	-1.0914 	-0.52381 	
0.39289 	1.0745 	-0.062738 	-0.68222 	0.35756 	-0.39233 	-0.29482 	0.097094 	0.46731 	0.99682 	0.043817 	-1.0939 	-0.51112 	
0.39972 	1.0752 	-0.059544 	-0.67538 	0.35781 	-0.39982 	-0.29827 	0.092008 	0.46731 	1.0042 	0.030978 	-1.0962 	-0.49829 	
0.40654 	1.0758 	-0.05636 	-0.66851 	0.35798 	-0.40729 	-0.30162 	0.08696 	0.46731 	1.0114 	0.017993 	-1.0983 	-0.4853 	
0.41333 	1.0764 	-0.053185 	-0.66161 	0.35806 	-0.41476 	-0.30487 	0.081948 	0.4673 	1.0183 	0.0048676 	-1.1002 	-0.47217 	
0.42011 	1.0769 	-0.05002 	-0.65469 	0.35805 	-0.42222 	-0.30803 	0.07697 	0.4673 	1.025 	-0.0083908 	-1.1019 	-0.45891 	
0.42686 	1.0774 	-0.046863 	-0.64775 	0.35794 	-0.42967 	-0.31108 	0.072025 	0.46729 	1.0314 	-0.021775 	-1.1034 	-0.44552 	
0.4336 	1.0779 	-0.043714 	-0.64078 	0.35775 	-0.43711 	-0.31404 	0.067109 	0.46729 	1.0376 	-0.035279 	-1.1047 	-0.43201 	
0.44032 	1.0783 	-0.040573 	-0.63378 	0.35747 	-0.44454 	-0.3169 	0.062221 	0.46728 	1.0435 	-0.048894 	-1.1057 	-0.41838 	
0.44703 	1.0787 	-0.037439 	-0.62676 	0.3571 	-0.45196 	-0.31966 	0.05736 	0.46727 	1.0492 	-0.062613 	-1.1066 	-0.40466 	
0.45372 	1.0791 	-0.034312 	-0.61972 	0.35663 	-0.45937 	-0.32232 	0.052522 	0.46726 	1.0546 	-0.076429 	-1.1072 	-0.39083 	
0.4604 	1.0794 	-0.031191 	-0.61266 	0.35607 	-0.46676 	-0.32488 	0.047707 	0.46725 	1.0598 	-0.090334 	-1.1075 	-0.37692 	
0.46707 	1.0797 	-0.028076 	-0.60558 	0.35542 	-0.47415 	-0.32735 	0.042911 	0.46724 	1.0647 	-0.10432 	-1.1076 	-0.36292 	
0.47372 	1.08 	-0.024967 	-0.59848 	0.35468 	-0.48152 	-0.32972 	0.038134 	0.46724 	1.0694 	-0.11838 	-1.1075 	-0.34886 	
0.48037 	1.0802 	-0.021862 	-0.59136 	0.35385 	-0.48888 	-0.33199 	0.033372 	0.46723 	1.0738 	-0.1325 	-1.1071 	-0.33472 	
0.487 	1.0804 	-0.018761 	-0.58422 	0.35292 	-0.49622 	-0.33416 	0.028625 	0.46722 	1.0779 	-0.14668 	-1.1065 	-0.32054 	
0.49363 	1.0806 	-0.015664 	-0.57706 	0.3519 	-0.50356 	-0.33624 	0.023891 	0.46721 	1.0817 	-0.16091 	-1.1056 	-0.3063 	
0.50025 	1.0808 	-0.01257 	-0.56988 	0.35079 	-0.51087 	-0.33822 	0.019167 	0.46721 	1.0853 	-0.17518 	-1.1045 	-0.29203 	
0.50687 	1.0809 	-0.0094788 	-0.56269 	0.34959 	-0.51818 	-0.34011 	0.014451 	0.46721 	1.0886 	-0.18949 	-1.1031 	-0.27772 	
0.51348 	1.0809 	-0.0063899 	-0.55548 	0.34829 	-0.52546 	-0.3419 	0.0097422 	0.4672 	1.0916 	-0.20381 	-1.1014 	-0.26339 	
0.52009 	1.081 	-0.0033027 	-0.54826 	0.34689 	-0.53274 	-0.34359 	0.005038 	0.4672 	1.0944 	-0.21815 	-1.0995 	-0.24905 	
0.5267 	1.081 	-0.00021666 	-0.54102 	0.3454 	-0.53999 	-0.34519 	0.00033684 	0.4672 	1.0969 	-0.2325 	-1.0973 	-0.2347 	
0.5333 	1.081 	0.0028688 	-0.53377 	0.34382 	-0.54723 	-0.34669 	-0.0043633 	0.4672 	1.0992 	-0.24685 	-1.0948 	-0.22035 	
0.5399 	1.081 	0.0059541 	-0.5265 	0.34214 	-0.55445 	-0.3481 	-0.0090643 	0.4672 	1.1011 	-0.26118 	-1.0921 	-0.20602 	
0.54651 	1.0809 	0.0090398 	-0.51923 	0.34037 	-0.56166 	-0.34941 	-0.013768 	0.46721 	1.1028 	-0.2755 	-1.0891 	-0.1917 	
0.55311 	1.0808 	0.012126 	-0.51193 	0.3385 	-0.56884 	-0.35063 	-0.018476 	0.46721 	1.1043 	-0.28979 	-1.0858 	-0.17742 	
0.55972 	1.0806 	0.015214 	-0.50463 	0.33654 	-0.57601 	-0.35175 	-0.023191 	0.46721 	1.1054 	-0.30405 	-1.0823 	-0.16317 	
0.56634 	1.0805 	0.018304 	-0.49732 	0.33448 	-0.58315 	-0.35279 	-0.027914 	0.46722 	1.1064 	-0.31826 	-1.0785 	-0.14896 	
0.57296 	1.0803 	0.021397 	-0.48999 	0.33233 	-0.59028 	-0.35373 	-0.032647 	0.46723 	1.107 	-0.33242 	-1.0744 	-0.13481 	
0.57958 	1.08 	0.024492 	-0.48266 	0.33008 	-0.59738 	-0.35457 	-0.037392 	0.46723 	1.1075 	-0.34652 	-1.0701 	-0.12072 	
0.58621 	1.0798 	0.027591 	-0.47531 	0.32773 	-0.60446 	-0.35533 	-0.042151 	0.46724 	1.1076 	-0.36055 	-1.0655 	-0.10669 	
0.59286 	1.0795 	0.030694 	-0.46795 	0.32529 	-0.61152 	-0.35599 	-0.046927 	0.46725 	1.1076 	-0.37451 	-1.0606 	-0.092745 	
0.59951 	1.0791 	0.033802 	-0.46059 	0.32276 	-0.61856 	-0.35656 	-0.05172 	0.46726 	1.1072 	-0.38838 	-1.0555 	-0.078882 	
0.60617 	1.0788 	0.036914 	-0.45321 	0.32012 	-0.62557 	-0.35704 	-0.056533 	0.46727 	1.1067 	-0.40216 	-1.0502 	-0.065111 	
0.61284 	1.0784 	0.040032 	-0.44583 	0.31739 	-0.63256 	-0.35743 	-0.061367 	0.46728 	1.1059 	-0.41584 	-1.0445 	-0.05144 	
0.61952 	1.078 	0.043156 	-0.43844 	0.31457 	-0.63953 	-0.35773 	-0.066226 	0.46728 	1.1049 	-0.42941 	-1.0387 	-0.037875 	
0.62622 	1.0775 	0.046286 	-0.43104 	0.31165 	-0.64646 	-0.35793 	-0.07111 	0.46729 	1.1037 	-0.44287 	-1.0326 	-0.024425 	
0.63294 	1.077 	0.049424 	-0.42364 	0.30863 	-0.65338 	-0.35805 	-0.076021 	0.4673 	1.1022 	-0.4562 	-1.0262 	-0.011095 	
0.63967 	1.0765 	0.052569 	-0.41623 	0.30551 	-0.66026 	-0.35808 	-0.080963 	0.4673 	1.1006 	-0.46941 	-1.0196 	0.0021076 	
0.64641 	1.0759 	0.055721 	-0.40881 	0.3023 	-0.66712 	-0.35802 	-0.085936 	0.46731 	1.0987 	-0.48248 	-1.0128 	0.015176 	
0.65318 	1.0753 	0.058882 	-0.40138 	0.29899 	-0.67394 	-0.35788 	-0.090943 	0.46731 	1.0967 	-0.49541 	-1.0057 	0.028103 	
0.65996 	1.0747 	0.062052 	-0.39395 	0.29559 	-0.68074 	-0.35764 	-0.095986 	0.46731 	1.0944 	-0.50819 	-0.99845 	0.040883 	
0.66676 	1.074 	0.065231 	-0.38651 	0.29209 	-0.68751 	-0.35732 	-0.10107 	0.4673 	1.092 	-0.52081 	-0.99095 	0.053511 	
0.67359 	1.0733 	0.06842 	-0.37907 	0.28849 	-0.69424 	-0.35691 	-0.10619 	0.4673 	1.0894 	-0.53327 	-0.98323 	0.065979 	
0.68043 	1.0726 	0.071618 	-0.37162 	0.2848 	-0.70095 	-0.35642 	-0.11135 	0.46728 	1.0867 	-0.54557 	-0.9753 	0.078283 	
0.6873 	1.0718 	0.074827 	-0.36417 	0.28101 	-0.70762 	-0.35584 	-0.11656 	0.46727 	1.0837 	-0.55769 	-0.96717 	0.090417 	
0.69419 	1.071 	0.078047 	-0.35671 	0.27713 	-0.71425 	-0.35518 	-0.12181 	0.46725 	1.0807 	-0.56962 	-0.95884 	0.10238 	
0.70111 	1.0701 	0.081278 	-0.34925 	0.27315 	-0.72086 	-0.35443 	-0.12711 	0.46722 	1.0774 	-0.58138 	-0.95032 	0.11416 	
0.70805 	1.0692 	0.084521 	-0.34178 	0.26907 	-0.72742 	-0.35359 	-0.13247 	0.46719 	1.0741 	-0.59294 	-0.94161 	0.12575 	
0.71501 	1.0683 	0.087775 	-0.33431 	0.2649 	-0.73395 	-0.35268 	-0.13788 	0.46715 	1.0706 	-0.6043 	-0.93272 	0.13716 	
0.72201 	1.0673 	0.091042 	-0.32684 	0.26064 	-0.74044 	-0.35168 	-0.14334 	0.4671 	1.067 	-0.61547 	-0.92366 	0.14837 	
0.72903 	1.0663 	0.094321 	-0.31936 	0.25628 	-0.74689 	-0.3506 	-0.14886 	0.46704 	1.0633 	-0.62643 	-0.91443 	0.15938 	
0.73607 	1.0652 	0.097612 	-0.31188 	0.25182 	-0.7533 	-0.34944 	-0.15444 	0.46698 	1.0595 	-0.63717 	-0.90504 	0.1702 	
0.74315 	1.0641 	0.10092 	-0.3044 	0.24728 	-0.75967 	-0.34819 	-0.16008 	0.4669 	1.0556 	-0.64771 	-0.89549 	0.1808 	
0.75026 	1.0629 	0.10423 	-0.29691 	0.24264 	-0.766 	-0.34687 	-0.16579 	0.46681 	1.0516 	-0.65802 	-0.88581 	0.19121 	
0.75739 	1.0617 	0.10756 	-0.28942 	0.23791 	-0.77229 	-0.34547 	-0.17156 	0.46671 	1.0475 	-0.66811 	-0.87598 	0.2014 	
0.76456 	1.0605 	0.11091 	-0.28193 	0.23308 	-0.77853 	-0.34399 	-0.1774 	0.4666 	1.0434 	-0.67797 	-0.86602 	0.21137 	
0.77175 	1.0592 	0.11426 	-0.27444 	0.22817 	-0.78473 	-0.34243 	-0.18332 	0.46647 	1.0393 	-0.6876 	-0.85594 	0.22114 	
0.77898 	1.0578 	0.11764 	-0.26694 	0.22317 	-0.79087 	-0.3408 	-0.1893 	0.46632 	1.035 	-0.697 	-0.84574 	0.23068 	
0.78624 	1.0564 	0.12102 	-0.25945 	0.21807 	-0.79698 	-0.33909 	-0.19537 	0.46616 	1.0308 	-0.70616 	-0.83543 	0.24 	
0.79353 	1.055 	0.12442 	-0.25195 	0.21289 	-0.80303 	-0.33731 	-0.20151 	0.46597 	1.0265 	-0.71508 	-0.82502 	0.24911 	
0.80085 	1.0535 	0.12783 	-0.24445 	0.20763 	-0.80903 	-0.33545 	-0.20773 	0.46577 	1.0222 	-0.72376 	-0.81451 	0.25799 	
0.8082 	1.0519 	0.13125 	-0.23695 	0.20227 	-0.81498 	-0.33352 	-0.21404 	0.46554 	1.018 	-0.73219 	-0.80392 	0.26664 	
0.81558 	1.0503 	0.13469 	-0.22945 	0.19683 	-0.82088 	-0.33152 	-0.22043 	0.46529 	1.0137 	-0.74037 	-0.79325 	0.27507 	
0.823 	1.0487 	0.13814 	-0.22194 	0.19131 	-0.82672 	-0.32945 	-0.2269 	0.46502 	1.0094 	-0.7483 	-0.78251 	0.28328 	
0.83045 	1.0469 	0.1416 	-0.21444 	0.18571 	-0.83251 	-0.32731 	-0.23347 	0.46472 	1.0052 	-0.75598 	-0.77171 	0.29126 	
0.83793 	1.0452 	0.14508 	-0.20694 	0.18003 	-0.83824 	-0.3251 	-0.24013 	0.46438 	1.001 	-0.7634 	-0.76085 	0.29902 	
0.84544 	1.0433 	0.14856 	-0.19944 	0.17427 	-0.84391 	-0.32283 	-0.24688 	0.46402 	0.99683 	-0.77057 	-0.74995 	0.30655 	
0.85298 	1.0415 	0.15206 	-0.19193 	0.16843 	-0.84953 	-0.32049 	-0.25373 	0.46362 	0.99273 	-0.77748 	-0.739 	0.31386 	
0.86055 	1.0395 	0.15557 	-0.18443 	0.16252 	-0.85508 	-0.31809 	-0.26067 	0.46319 	0.9887 	-0.78413 	-0.72803 	0.32095 	
0.86816 	1.0375 	0.15909 	-0.17693 	0.15653 	-0.86057 	-0.31562 	-0.26772 	0.46271 	0.98474 	-0.79052 	-0.71703 	0.32781 	
0.87579 	1.0354 	0.16262 	-0.16943 	0.15047 	-0.86601 	-0.31309 	-0.27487 	0.4622 	0.98087 	-0.79665 	-0.70601 	0.33446 	
0.88345 	1.0333 	0.16616 	-0.16193 	0.14435 	-0.87137 	-0.3105 	-0.28212 	0.46164 	0.9771 	-0.80252 	-0.69498 	0.34088 	
0.89114 	1.0311 	0.16971 	-0.15443 	0.13815 	-0.87667 	-0.30786 	-0.28947 	0.46103 	0.97342 	-0.80812 	-0.68395 	0.34709 	
0.89886 	1.0288 	0.17326 	-0.14693 	0.13189 	-0.88191 	-0.30516 	-0.29693 	0.46038 	0.96986 	-0.81346 	-0.67293 	0.35308 	
0.9066 	1.0265 	0.17682 	-0.13943 	0.12557 	-0.88708 	-0.3024 	-0.3045 	0.45967 	0.96641 	-0.81854 	-0.66191 	0.35886 	
0.91437 	1.0241 	0.18039 	-0.13194 	0.11919 	-0.89218 	-0.29959 	-0.31218 	0.45891 	0.96309 	-0.82335 	-0.65092 	0.36444 	
0.92217 	1.0217 	0.18397 	-0.12444 	0.11276 	-0.89721 	-0.29673 	-0.31997 	0.45809 	0.95991 	-0.82789 	-0.63995 	0.3698 	
0.92999 	1.0191 	0.18755 	-0.11695 	0.10627 	-0.90217 	-0.29381 	-0.32787 	0.4572 	0.95688 	-0.83217 	-0.62901 	0.37497 	
0.93783 	1.0165 	0.19113 	-0.10945 	0.099723 	-0.90706 	-0.29085 	-0.33589 	0.45626 	0.95399 	-0.83619 	-0.6181 	0.37993 	
0.9457 	1.0138 	0.19471 	-0.10196 	0.093131 	-0.91188 	-0.28784 	-0.34401 	0.45524 	0.95126 	-0.83993 	-0.60725 	0.3847 	
0.95358 	1.0111 	0.1983 	-0.094471 	0.086493 	-0.91663 	-0.28479 	-0.35226 	0.45415 	0.9487 	-0.84342 	-0.59644 	0.38927 	
0.96149 	1.0083 	0.20189 	-0.08698 	0.079811 	-0.9213 	-0.2817 	-0.36062 	0.45298 	0.9463 	-0.84663 	-0.58568 	0.39366 	
0.96941 	1.0054 	0.20547 	-0.07949 	0.07309 	-0.9259 	-0.27856 	-0.36909 	0.45173 	0.94408 	-0.84959 	-0.57499 	0.39786 	
0.97736 	1.0024 	0.20905 	-0.072 	0.066331 	-0.93042 	-0.27538 	-0.37769 	0.45039 	0.94205 	-0.85227 	-0.56436 	0.40188 	
0.98531 	0.99938 	0.21263 	-0.064511 	0.059539 	-0.93487 	-0.27217 	-0.3864 	0.44897 	0.9402 	-0.85469 	-0.5538 	0.40572 	
0.99329 	0.99627 	0.21621 	-0.057022 	0.052715 	-0.93925 	-0.26892 	-0.39522 	0.44745 	0.93854 	-0.85685 	-0.54332 	0.40939 	
1.0013 	0.99308 	0.21977 	-0.049533 	0.045864 	-0.94354 	-0.26564 	-0.40416 	0.44584 	0.93707 	-0.85874 	-0.53291 	0.4129 	
1.0093 	0.98981 	0.22333 	-0.042044 	0.038989 	-0.94776 	-0.26232 	-0.41322 	0.44412 	0.93581 	-0.86036 	-0.52259 	0.41624 	
1.0173 	0.98646 	0.22688 	-0.034554 	0.032093 	-0.95191 	-0.25897 	-0.4224 	0.4423 	0.93475 	-0.86172 	-0.51235 	0.41942 	
1.0253 	0.98304 	0.23042 	-0.027063 	0.025179 	-0.95597 	-0.2556 	-0.43169 	0.44037 	0.93389 	-0.86281 	-0.5022 	0.42245 	
1.0333 	0.97954 	0.23395 	-0.019572 	0.018251 	-0.95996 	-0.2522 	-0.44109 	0.43832 	0.93324 	-0.86364 	-0.49215 	0.42532 	
1.0414 	0.97596 	0.23746 	-0.012079 	0.011312 	-0.96388 	-0.24877 	-0.4506 	0.43615 	0.9328 	-0.86421 	-0.48219 	0.42806 	
1.0494 	0.9723 	0.24095 	-0.0045843 	0.0043653 	-0.96771 	-0.24532 	-0.46023 	0.43385 	0.93256 	-0.8645 	-0.47233 	0.43065 	
1.0574 	0.96856 	0.24443 	0.002912 	-0.0025851 	-0.97147 	-0.24185 	-0.46997 	0.43142 	0.93254 	-0.86454 	-0.46258 	0.43311 	
1.0655 	0.96474 	0.24789 	0.01041 	-0.0095359 	-0.97515 	-0.23835 	-0.47981 	0.42886 	0.93273 	-0.8643 	-0.45292 	0.43544 	
1.0735 	0.96084 	0.25133 	0.017911 	-0.016484 	-0.97875 	-0.23484 	-0.48976 	0.42616 	0.93313 	-0.8638 	-0.44338 	0.43764 	
1.0815 	0.95686 	0.25474 	0.025414 	-0.023425 	-0.98228 	-0.23132 	-0.49981 	0.42331 	0.93374 	-0.86303 	-0.43393 	0.43972 	
1.0896 	0.95281 	0.25813 	0.032921 	-0.030357 	-0.98573 	-0.22778 	-0.50996 	0.42031 	0.93456 	-0.862 	-0.4246 	0.44169 	
1.0976 	0.94867 	0.2615 	0.04043 	-0.037275 	-0.9891 	-0.22422 	-0.5202 	0.41716 	0.93559 	-0.8607 	-0.41538 	0.44354 	
1.1056 	0.94446 	0.26483 	0.047942 	-0.044176 	-0.9924 	-0.22065 	-0.53054 	0.41384 	0.93681 	-0.85913 	-0.40627 	0.44529 	
1.1137 	0.94016 	0.26813 	0.055458 	-0.051057 	-0.99562 	-0.21708 	-0.54097 	0.41037 	0.93825 	-0.8573 	-0.39728 	0.44693 	
1.1217 	0.93579 	0.27141 	0.062977 	-0.057914 	-0.99876 	-0.21349 	-0.55148 	0.40672 	0.93987 	-0.85519 	-0.38839 	0.44848 	
1.1297 	0.93133 	0.27464 	0.0705 	-0.064743 	-1.0018 	-0.2099 	-0.56208 	0.40289 	0.9417 	-0.85282 	-0.37962 	0.44993 	
1.1376 	0.9268 	0.27785 	0.078026 	-0.071543 	-1.0048 	-0.2063 	-0.57275 	0.39889 	0.94371 	-0.85018 	-0.37096 	0.45129 	
1.1456 	0.9222 	0.28101 	0.085557 	-0.078308 	-1.0078 	-0.2027 	-0.58349 	0.39471 	0.94591 	-0.84727 	-0.36242 	0.45256 	
1.1536 	0.91751 	0.28413 	0.093091 	-0.085036 	-1.0106 	-0.1991 	-0.5943 	0.39033 	0.94829 	-0.84408 	-0.35399 	0.45375 	
1.1615 	0.91275 	0.28721 	0.10063 	-0.091724 	-1.0134 	-0.19549 	-0.60517 	0.38577 	0.95085 	-0.84063 	-0.34568 	0.45487 	
1.1694 	0.90791 	0.29025 	0.10817 	-0.098368 	-1.0161 	-0.19188 	-0.61609 	0.381 	0.95357 	-0.83691 	-0.33748 	0.45591 	
1.1773 	0.903 	0.29324 	0.11572 	-0.10497 	-1.0187 	-0.18828 	-0.62707 	0.37604 	0.95646 	-0.83292 	-0.32939 	0.45688 	
1.1852 	0.89802 	0.29618 	0.12327 	-0.11151 	-1.0213 	-0.18467 	-0.63809 	0.37087 	0.9595 	-0.82865 	-0.32141 	0.45778 	
1.1931 	0.89296 	0.29908 	0.13082 	-0.11801 	-1.0238 	-0.18107 	-0.64914 	0.3655 	0.96268 	-0.82412 	-0.31355 	0.45862 	
1.2009 	0.88783 	0.30192 	0.13837 	-0.12445 	-1.0262 	-0.17747 	-0.66022 	0.35992 	0.96601 	-0.81931 	-0.30579 	0.4594 	
