2.1059 	0.86016 	-0.51003 	0.86022 
2.1241 	0.85076 	-0.52556 	0.85082 
2.1422 	0.84108 	-0.54092 	0.84114 
2.1604 	0.83112 	-0.5561 	0.83118 
2.1785 	0.82088 	-0.5711 	0.82095 
2.1967 	0.81038 	-0.58591 	0.81045 
2.2148 	0.79961 	-0.60052 	0.79968 
2.233 	0.78858 	-0.61494 	0.78865 
2.2511 	0.77728 	-0.62915 	0.77736 
2.2693 	0.76573 	-0.64316 	0.76581 
2.2874 	0.75393 	-0.65696 	0.75401 
2.3056 	0.74188 	-0.67053 	0.74196 
2.3238 	0.72959 	-0.68389 	0.72967 
2.3419 	0.71705 	-0.69703 	0.71714 
2.3601 	0.70428 	-0.70993 	0.70437 
2.3782 	0.69127 	-0.7226 	0.69137 
2.3964 	0.67804 	-0.73503 	0.67814 
2.4145 	0.66459 	-0.74722 	0.66468 
2.4327 	0.65091 	-0.75916 	0.65101 
2.4508 	0.63702 	-0.77085 	0.63712 
2.469 	0.62292 	-0.78229 	0.62303 
2.4871 	0.60862 	-0.79347 	0.60872 
2.5053 	0.59411 	-0.80438 	0.59422 
2.5234 	0.57941 	-0.81504 	0.57952 
2.5416 	0.56452 	-0.82542 	0.56463 
2.5598 	0.54944 	-0.83553 	0.54956 
2.5779 	0.53418 	-0.84537 	0.5343 
2.5961 	0.51875 	-0.85493 	0.51887 
2.6142 	0.50314 	-0.86421 	0.50326 
2.6324 	0.48737 	-0.8732 	0.48749 
2.6505 	0.47144 	-0.8819 	0.47156 
2.6687 	0.45535 	-0.89032 	0.45548 
2.6868 	0.43911 	-0.89844 	0.43924 
2.705 	0.42273 	-0.90626 	0.42286 
2.7231 	0.40621 	-0.91378 	0.40634 
2.7413 	0.38955 	-0.92101 	0.38969 
2.7595 	0.37276 	-0.92793 	0.3729 
2.7776 	0.35586 	-0.93454 	0.356 
2.7958 	0.33883 	-0.94085 	0.33898 
2.8139 	0.3217 	-0.94685 	0.32184 
2.8321 	0.30445 	-0.95253 	0.3046 
2.8502 	0.28711 	-0.9579 	0.28726 
2.8684 	0.26967 	-0.96295 	0.26983 
2.8865 	0.25215 	-0.96769 	0.2523 
2.9047 	0.23454 	-0.97211 	0.23469 
2.9228 	0.21685 	-0.97621 	0.21701 
2.941 	0.19909 	-0.97998 	0.19925 
2.9592 	0.18127 	-0.98344 	0.18143 
2.9773 	0.16339 	-0.98656 	0.16355 
2.9955 	0.14545 	-0.98937 	0.14561 
3.0136 	0.12746 	-0.99185 	0.12763 
3.0318 	0.10944 	-0.994 	0.1096 
3.0499 	0.091374 	-0.99582 	0.09154 
3.0681 	0.07328 	-0.99731 	0.073448 
3.0862 	0.055163 	-0.99848 	0.055332 
3.1044 	0.037027 	-0.99932 	0.037197 
3.1225 	0.018879 	-0.99982 	0.01905 
3.1407 	0.00072464 	-1 	0.00089713 
3.1588 	-0.01743 	-0.99985 	-0.017256 
3.177 	-0.035579 	-0.99937 	-0.035404 
3.1952 	-0.053716 	-0.99856 	-0.05354 
3.2133 	-0.071835 	-0.99742 	-0.071659 
3.2315 	-0.08993 	-0.99595 	-0.089753 
3.2496 	-0.108 	-0.99415 	-0.10782 
3.2678 	-0.12603 	-0.99203 	-0.12585 
3.2859 	-0.14402 	-0.98958 	-0.14384 
3.3041 	-0.16196 	-0.9868 	-0.16178 
3.3222 	-0.17984 	-0.9837 	-0.17966 
3.3404 	-0.19767 	-0.98027 	-0.19749 
3.3585 	-0.21544 	-0.97652 	-0.21526 
3.3767 	-0.23313 	-0.97245 	-0.23295 
3.3949 	-0.25075 	-0.96806 	-0.25056 
3.413 	-0.26828 	-0.96334 	-0.2681 
3.4312 	-0.28572 	-0.95831 	-0.28554 
3.4493 	-0.30307 	-0.95297 	-0.30289 
3.4675 	-0.32032 	-0.94731 	-0.32014 
3.4856 	-0.33747 	-0.94134 	-0.33729 
3.5038 	-0.3545 	-0.93506 	-0.35432 
3.5219 	-0.37142 	-0.92847 	-0.37124 
3.5401 	-0.38821 	-0.92157 	-0.38803 
3.5582 	-0.40488 	-0.91437 	-0.4047 
3.5764 	-0.42141 	-0.90687 	-0.42123 
3.5946 	-0.43781 	-0.89907 	-0.43763 
3.6127 	-0.45406 	-0.89098 	-0.45388 
3.6309 	-0.47016 	-0.88259 	-0.46998 
3.649 	-0.4861 	-0.8739 	-0.48593 
3.6672 	-0.50189 	-0.86494 	-0.50171 
3.6853 	-0.51751 	-0.85568 	-0.51733 
3.7035 	-0.53296 	-0.84615 	-0.53278 
3.7216 	-0.54823 	-0.83633 	-0.54806 
3.7398 	-0.56332 	-0.82624 	-0.56315 
3.7579 	-0.57823 	-0.81588 	-0.57806 
3.7761 	-0.59295 	-0.80525 	-0.59278 
3.7943 	-0.60747 	-0.79435 	-0.6073 
3.8124 	-0.62179 	-0.78319 	-0.62162 
3.8306 	-0.6359 	-0.77177 	-0.63574 
3.8487 	-0.64981 	-0.7601 	-0.64965 
3.8669 	-0.6635 	-0.74818 	-0.66334 
3.885 	-0.67698 	-0.73601 	-0.67682 
