36.201 	4.6028e+06 	3.5188e+05 	8.5136e+05 	
36.756 	4.5764e+06 	3.687e+05 	8.6087e+05 	
37.302 	4.5494e+06 	3.8587e+05 	8.7068e+05 	
37.84 	4.5218e+06 	4.034e+05 	8.8079e+05 	
38.371 	4.4935e+06 	4.2129e+05 	8.9121e+05 	
38.894 	4.4645e+06 	4.3954e+05 	9.0194e+05 	
39.412 	4.4349e+06 	4.5815e+05 	9.13e+05 	
39.924 	4.4045e+06 	4.7712e+05 	9.244e+05 	
40.431 	4.3734e+06 	4.9647e+05 	9.3615e+05 	
40.934 	4.3415e+06 	5.1619e+05 	9.4827e+05 	
41.433 	4.3089e+06 	5.3628e+05 	9.6077e+05 	
41.929 	4.2756e+06 	5.5676e+05 	9.7367e+05 	
42.422 	4.2414e+06 	5.7762e+05 	9.8698e+05 	
42.913 	4.2064e+06 	5.9888e+05 	1.0007e+06 	
43.402 	4.1705e+06 	6.2053e+05 	1.0149e+06 	
43.89 	4.1338e+06 	6.426e+05 	1.0296e+06 	
44.378 	4.0961e+06 	6.6508e+05 	1.0448e+06 	
44.866 	4.0575e+06 	6.8799e+05 	1.0605e+06 	
45.354 	4.0179e+06 	7.1133e+05 	1.0768e+06 	
45.844 	3.9772e+06 	7.3513e+05 	1.0937e+06 	
46.336 	3.9354e+06 	7.5938e+05 	1.1112e+06 	
46.831 	3.8925e+06 	7.8411e+05 	1.1294e+06 	
47.33 	3.8484e+06 	8.0932e+05 	1.1483e+06 	
47.833 	3.803e+06 	8.3504e+05 	1.168e+06 	
48.341 	3.7563e+06 	8.6127e+05 	1.1885e+06 	
48.855 	3.7081e+06 	8.8804e+05 	1.2099e+06 	
49.376 	3.6584e+06 	9.1534e+05 	1.2322e+06 	
49.905 	3.6072e+06 	9.4318e+05 	1.2556e+06 	
50.442 	3.5543e+06 	9.7157e+05 	1.2801e+06 	
50.989 	3.4997e+06 	1.0005e+06 	1.3058e+06 	
51.545 	3.4434e+06 	1.0299e+06 	1.3327e+06 	
52.111 	3.3854e+06 	1.0597e+06 	1.3609e+06 	
52.687 	3.3258e+06 	1.0898e+06 	1.3903e+06 	
53.27 	3.2649e+06 	1.1201e+06 	1.421e+06 	
53.89 	3.1995e+06 	1.1519e+06 	1.4546e+06 	
54.512 	3.1335e+06 	1.1833e+06 	1.4891e+06 	
55.132 	3.0674e+06 	1.2141e+06 	1.5245e+06 	
55.746 	3.0016e+06 	1.2439e+06 	1.5605e+06 	
56.319 	2.9401e+06 	1.2711e+06 	1.5948e+06 	
56.881 	2.8799e+06 	1.297e+06 	1.6292e+06 	
57.429 	2.8211e+06 	1.3215e+06 	1.6633e+06 	
57.963 	2.764e+06 	1.3447e+06 	1.6973e+06 	
58.484 	2.7086e+06 	1.3665e+06 	1.7309e+06 	
58.992 	2.6548e+06 	1.3871e+06 	1.7642e+06 	
59.487 	2.6025e+06 	1.4063e+06 	1.7971e+06 	
59.972 	2.5518e+06 	1.4244e+06 	1.8298e+06 	
60.446 	2.5025e+06 	1.4414e+06 	1.8622e+06 	
60.912 	2.4545e+06 	1.4572e+06 	1.8943e+06 	
61.369 	2.4077e+06 	1.4721e+06 	1.9262e+06 	
61.819 	2.3622e+06 	1.4859e+06 	1.9579e+06 	
62.263 	2.3177e+06 	1.4989e+06 	1.9894e+06 	
62.701 	2.2742e+06 	1.511e+06 	2.0208e+06 	
63.112 	2.2338e+06 	1.5216e+06 	2.0506e+06 	
63.52 	2.1943e+06 	1.5315e+06 	2.0802e+06 	
63.924 	2.1556e+06 	1.5407e+06 	2.1097e+06 	
64.325 	2.1175e+06 	1.5492e+06 	2.1392e+06 	
64.724 	2.0802e+06 	1.557e+06 	2.1687e+06 	
65.12 	2.0436e+06 	1.5642e+06 	2.1982e+06 	
65.516 	2.0076e+06 	1.5707e+06 	2.2277e+06 	
65.91 	1.9721e+06 	1.5766e+06 	2.2573e+06 	
66.303 	1.9372e+06 	1.5819e+06 	2.2869e+06 	
66.697 	1.9029e+06 	1.5866e+06 	2.3165e+06 	
67.09 	1.8691e+06 	1.5906e+06 	2.3463e+06 	
67.484 	1.8357e+06 	1.5941e+06 	2.3762e+06 	
67.879 	1.8028e+06 	1.597e+06 	2.4062e+06 	
68.275 	1.7704e+06 	1.5993e+06 	2.4363e+06 	
68.672 	1.7383e+06 	1.6011e+06 	2.4666e+06 	
69.071 	1.7067e+06 	1.6022e+06 	2.4971e+06 	
69.473 	1.6755e+06 	1.6028e+06 	2.5277e+06 	
69.877 	1.6446e+06 	1.6028e+06 	2.5585e+06 	
70.284 	1.6141e+06 	1.6023e+06 	2.5896e+06 	
70.694 	1.584e+06 	1.6012e+06 	2.6209e+06 	
71.107 	1.5542e+06 	1.5995e+06 	2.6524e+06 	
71.525 	1.5247e+06 	1.5972e+06 	2.6842e+06 	
71.969 	1.494e+06 	1.5941e+06 	2.7179e+06 	
72.417 	1.4637e+06 	1.5904e+06 	2.7519e+06 	
72.871 	1.4337e+06 	1.5861e+06 	2.7862e+06 	
73.33 	1.4041e+06 	1.5811e+06 	2.8208e+06 	
73.795 	1.3748e+06 	1.5754e+06 	2.8558e+06 	
74.267 	1.3459e+06 	1.569e+06 	2.8911e+06 	
74.745 	1.3172e+06 	1.562e+06 	2.9268e+06 	
75.231 	1.2889e+06 	1.5542e+06 	2.9628e+06 	
75.724 	1.261e+06 	1.5458e+06 	2.9992e+06 	
76.225 	1.2333e+06 	1.5367e+06 	3.036e+06 	
76.735 	1.206e+06 	1.5268e+06 	3.0732e+06 	
77.254 	1.1789e+06 	1.5163e+06 	3.1108e+06 	
77.782 	1.1522e+06 	1.5049e+06 	3.1488e+06 	
78.321 	1.1259e+06 	1.4929e+06 	3.1872e+06 	
78.869 	1.0998e+06 	1.4801e+06 	3.2261e+06 	
79.429 	1.0741e+06 	1.4666e+06 	3.2653e+06 	
80 	1.0487e+06 	1.4523e+06 	3.305e+06 	
80.582 	1.0237e+06 	1.4372e+06 	3.3451e+06 	
81.208 	9.9775e+05 	1.4206e+06 	3.3877e+06 	
81.846 	9.7229e+05 	1.4032e+06 	3.4305e+06 	
82.496 	9.4731e+05 	1.385e+06 	3.4737e+06 	
83.16 	9.2282e+05 	1.366e+06 	3.5172e+06 	
83.836 	8.9883e+05 	1.3463e+06 	3.5609e+06 	
84.527 	8.7535e+05 	1.3258e+06 	3.6048e+06 	
85.23 	8.5241e+05 	1.3047e+06 	3.6489e+06 	
85.947 	8.3001e+05 	1.2829e+06 	3.6931e+06 	
86.715 	8.0708e+05 	1.2594e+06 	3.7395e+06 	
87.495 	7.8487e+05 	1.2353e+06 	3.7859e+06 	
88.286 	7.6336e+05 	1.2107e+06 	3.832e+06 	
89.089 	7.4258e+05 	1.1857e+06 	3.8778e+06 	
89.904 	7.225e+05 	1.1603e+06 	3.9233e+06 	
90.772 	7.0214e+05 	1.1332e+06 	3.9707e+06 	
91.648 	6.8265e+05 	1.106e+06 	4.0174e+06 	
92.531 	6.6401e+05 	1.0787e+06 	4.0633e+06 	
93.421 	6.4619e+05 	1.0513e+06 	4.1085e+06 	
94.364 	6.2832e+05 	1.0227e+06 	4.155e+06 	
95.306 	6.1142e+05 	9.9433e+05 	4.2003e+06 	
96.249 	5.9542e+05 	9.6633e+05 	4.2442e+06 	
97.191 	5.8028e+05 	9.3873e+05 	4.287e+06 	
98.134 	5.6594e+05 	9.1155e+05 	4.3285e+06 	
99.076 	5.5236e+05 	8.8482e+05 	4.3688e+06 	
