3.223	-0.994138
3.234	-0.993205
3.245	-0.99216
3.256	-0.991003
3.267	-0.989735
3.278	-0.988355
3.289	-0.986863
3.3	-0.985261
3.311	-0.983548
3.322	-0.981724
3.333	-0.979789
3.344	-0.977744
3.355	-0.975589
3.366	-0.973323
3.377	-0.970948
3.388	-0.968462
3.399	-0.965867
3.41	-0.963163
3.421	-0.960349
3.432	-0.957426
3.443	-0.954394
3.454	-0.951254
3.465	-0.948004
3.476	-0.944646
3.487	-0.94115
3.498	-0.937507
3.509	-0.933719
3.52	-0.929787
3.531	-0.925715
3.542	-0.921503
3.553	-0.917155
3.564	-0.912673
3.575	-0.908059
3.586	-0.903315
3.597	-0.898444
3.608	-0.893447
3.619	-0.888327
3.63	-0.883086
3.641	-0.877727
3.652	-0.872251
3.663	-0.86666
3.674	-0.860958
3.685	-0.855146
3.696	-0.849227
3.707	-0.843202
3.718	-0.837075
3.729	-0.830846
3.74	-0.824519
3.751	-0.818095
3.762	-0.811578
3.773	-0.804968
3.784	-0.798269
3.795	-0.791482
3.806	-0.78461
3.817	-0.777656
3.828	-0.77062
3.839	-0.763506
3.85	-0.756315
3.861	-0.749051
3.872	-0.741714
3.883	-0.734308
3.894	-0.726835
3.905	-0.719296
3.916	-0.711695
3.927	-0.704033
3.938	-0.696312
3.949	-0.688535
3.96	-0.680704
3.971	-0.672822
3.982	-0.66489
3.993	-0.65691
4.004	-0.648885
4.015	-0.640818
4.026	-0.63271
4.037	-0.624563
4.048	-0.616381
4.059	-0.608147
4.07	-0.59979
4.081	-0.591304
4.092	-0.582692
4.103	-0.573958
4.114	-0.565106
4.125	-0.556139
4.136	-0.54706
4.147	-0.537875
4.158	-0.528584
4.169	-0.519194
4.18	-0.509706
4.191	-0.500125
4.202	-0.490454
4.213	-0.480697
4.224	-0.470858
4.235	-0.460939
4.246	-0.450944
4.257	-0.440878
4.268	-0.430743
4.279	-0.420543
4.29	-0.410282
4.301	-0.399963
4.312	-0.38959
4.323	-0.379167
4.334	-0.368696
4.345	-0.358182
4.356	-0.347629
4.367	-0.337039
4.378	-0.326416
4.389	-0.315764
4.4	-0.305086
4.411	-0.294387
4.422	-0.283669
4.433	-0.272936
4.444	-0.262192
