0.847	0.666417	0.666417	0.743991	0.743991	-0.755816	-0.755816
0.858	0.658056	0.658056	0.751276	0.751276	-0.76417	-0.76417
0.869	0.649605	0.649605	0.758468	0.758468	-0.772357	-0.772357
0.88	0.641065	0.641065	0.765567	0.765567	-0.780377	-0.780377
0.891	0.632438	0.632438	0.772571	0.772571	-0.78823	-0.78823
0.902	0.623725	0.623725	0.77948	0.77948	-0.795917	-0.795917
0.913	0.614928	0.614928	0.786293	0.786293	-0.803437	-0.803437
0.924	0.60605	0.60605	0.793008	0.793008	-0.810791	-0.810791
0.935	0.597091	0.597091	0.799625	0.799625	-0.817978	-0.817978
0.946	0.588055	0.588055	0.806144	0.806144	-0.824998	-0.824998
0.957	0.578942	0.578942	0.812562	0.812562	-0.831852	-0.831852
0.968	0.569755	0.569755	0.81888	0.81888	-0.838538	-0.838538
0.979	0.560495	0.560495	0.825097	0.825097	-0.845059	-0.845059
0.99	0.551164	0.551164	0.831211	0.831211	-0.851412	-0.851412
1.001	0.541764	0.541764	0.837222	0.837222	-0.857599	-0.857599
1.012	0.532297	0.532297	0.843129	0.843129	-0.86362	-0.86362
1.023	0.522765	0.522765	0.848932	0.848932	-0.869473	-0.869473
1.034	0.51317	0.51317	0.85463	0.85463	-0.87516	-0.87516
1.045	0.503512	0.503512	0.860222	0.860222	-0.88068	-0.88068
1.056	0.493795	0.493795	0.865707	0.865707	-0.886034	-0.886034
1.067	0.48402	0.48402	0.871085	0.871085	-0.891221	-0.891221
1.078	0.474189	0.474189	0.876355	0.876355	-0.896241	-0.896241
1.089	0.464304	0.464304	0.881517	0.881517	-0.901095	-0.901095
1.1	0.454366	0.454366	0.88657	0.88657	-0.905782	-0.905782
1.111	0.444377	0.444377	0.891513	0.891513	-0.910302	-0.910302
1.122	0.43434	0.43434	0.896346	0.896346	-0.914656	-0.914656
1.133	0.424255	0.424255	0.901068	0.901068	-0.918843	-0.918843
1.144	0.414126	0.414126	0.905679	0.905679	-0.922863	-0.922863
1.155	0.403953	0.403953	0.910179	0.910179	-0.926717	-0.926717
1.166	0.393738	0.393738	0.914566	0.914566	-0.930422	-0.930422
1.177	0.383484	0.383484	0.918841	0.918841	-0.934022	-0.934022
1.188	0.37319	0.37319	0.923003	0.923003	-0.93752	-0.93752
1.199	0.362859	0.362859	0.927051	0.927051	-0.940915	-0.940915
1.21	0.352491	0.352491	0.930985	0.930985	-0.944209	-0.944209
1.221	0.342087	0.342087	0.934806	0.934806	-0.9474	-0.9474
1.232	0.331648	0.331648	0.938511	0.938511	-0.950489	-0.950489
1.243	0.321176	0.321176	0.942102	0.942102	-0.953476	-0.953476
1.254	0.310672	0.310672	0.945577	0.945577	-0.956361	-0.956361
1.265	0.300137	0.300137	0.948937	0.948937	-0.959144	-0.959144
1.276	0.289571	0.289571	0.95218	0.95218	-0.961824	-0.961824
1.287	0.278977	0.278977	0.955307	0.955307	-0.964402	-0.964402
1.298	0.268355	0.268355	0.958317	0.958317	-0.966878	-0.966878
1.309	0.257706	0.257706	0.961211	0.961211	-0.969252	-0.969252
1.32	0.247032	0.247032	0.963987	0.963987	-0.971524	-0.971524
1.331	0.236333	0.236333	0.966645	0.966645	-0.973693	-0.973693
1.342	0.225611	0.225611	0.969186	0.969186	-0.975761	-0.975761
1.353	0.214866	0.214866	0.971609	0.971609	-0.977726	-0.977726
1.364	0.204101	0.204101	0.973913	0.973913	-0.979589	-0.979589
1.375	0.193316	0.193316	0.976099	0.976099	-0.981349	-0.981349
1.386	0.182512	0.182512	0.978166	0.978166	-0.983008	-0.983008
1.397	0.17169	0.17169	0.980114	0.980114	-0.984564	-0.984564
1.408	0.160852	0.160852	0.981943	0.981943	-0.986018	-0.986018
1.419	0.149998	0.149998	0.983653	0.983653	-0.98737	-0.98737
1.43	0.13913	0.13913	0.985243	0.985243	-0.98862	-0.98862
1.441	0.128249	0.128249	0.986713	0.986713	-0.989768	-0.989768
1.452	0.117355	0.117355	0.988064	0.988064	-0.990813	-0.990813
1.463	0.106451	0.106451	0.989295	0.989295	-0.991756	-0.991756
1.474	0.0955372	0.0955372	0.990406	0.990406	-0.992597	-0.992597
1.485	0.0846145	0.0846145	0.991397	0.991397	-0.993336	-0.993336
1.496	0.0736842	0.0736842	0.992268	0.992268	-0.993973	-0.993973
1.507	0.0627474	0.0627474	0.993018	0.993018	-0.994507	-0.994507
1.518	0.0518054	0.0518054	0.993648	0.993648	-0.99494	-0.99494
1.529	0.0408591	0.0408591	0.994158	0.994158	-0.99527	-0.99527
1.54	0.0299098	0.0299098	0.994547	0.994547	-0.995498	-0.995498
1.551	0.0189586	0.0189586	0.994816	0.994816	-0.995623	-0.995623
1.562	0.00800649	0.00800649	0.994964	0.994964	-0.995647	-0.995647
1.573	-0.00294529	-0.00294529	0.994992	0.994992	-0.995568	-0.995568
1.584	-0.0138956	-0.0138956	0.994899	0.994899	-0.995387	-0.995387
1.595	-0.0248434	-0.0248434	0.994686	0.994686	-0.995104	-0.995104
1.606	-0.0357876	-0.0357876	0.994353	0.994353	-0.994719	-0.994719
1.617	-0.0467269	-0.0467269	0.993899	0.993899	-0.994231	-0.994231
1.628	-0.0576603	-0.0576603	0.993325	0.993325	-0.993642	-0.993642
1.639	-0.0685866	-0.0685866	0.99263	0.99263	-0.99295	-0.99295
1.65	-0.0795048	-0.0795048	0.991816	0.991816	-0.992156	-0.992156
1.661	-0.0904137	-0.0904137	0.990881	0.990881	-0.99126	-0.99126
1.672	-0.101312	-0.101312	0.989827	0.989827	-0.990261	-0.990261
1.683	-0.112199	-0.112199	0.988653	0.988653	-0.989161	-0.989161
1.694	-0.123073	-0.123073	0.987359	0.987359	-0.987958	-0.987958
1.705	-0.133934	-0.133934	0.985945	0.985945	-0.986653	-0.986653
1.716	-0.144779	-0.144779	0.984412	0.984412	-0.985246	-0.985246
1.727	-0.155609	-0.155609	0.98276	0.98276	-0.983737	-0.983737
1.738	-0.166421	-0.166421	0.980989	0.980989	-0.982125	-0.982125
1.749	-0.177215	-0.177215	0.979099	0.979099	-0.980403	-0.980403
1.76	-0.18799	-0.18799	0.97709	0.97709	-0.978566	-0.978566
1.771	-0.198743	-0.198743	0.974963	0.974963	-0.976614	-0.976614
1.782	-0.209475	-0.209475	0.972718	0.972718	-0.974546	-0.974546
1.793	-0.220183	-0.220183	0.970355	0.970355	-0.972362	-0.972362
1.804	-0.230866	-0.230866	0.967874	0.967874	-0.970063	-0.970063
1.815	-0.241524	-0.241524	0.965276	0.965276	-0.967649	-0.967649
1.826	-0.252154	-0.252154	0.96256	0.96256	-0.96512	-0.96512
1.837	-0.262756	-0.262756	0.959728	0.959728	-0.962474	-0.962474
1.848	-0.273328	-0.273328	0.95678	0.95678	-0.959714	-0.959714
1.859	-0.283869	-0.283869	0.953715	0.953715	-0.956838	-0.956838
1.87	-0.294378	-0.294378	0.950535	0.950535	-0.953847	-0.953847
1.881	-0.304853	-0.304853	0.947239	0.947239	-0.95074	-0.95074
1.892	-0.315294	-0.315294	0.943828	0.943828	-0.947518	-0.947518
1.903	-0.325698	-0.325698	0.940303	0.940303	-0.94418	-0.94418
1.914	-0.336065	-0.336065	0.936663	0.936663	-0.940727	-0.940727
1.925	-0.346394	-0.346394	0.932909	0.932909	-0.937159	-0.937159
1.936	-0.356683	-0.356683	0.929042	0.929042	-0.933475	-0.933475
1.947	-0.36693	-0.36693	0.925063	0.925063	-0.929676	-0.929676
1.958	-0.377135	-0.377135	0.92097	0.92097	-0.925761	-0.925761
1.969	-0.387296	-0.387296	0.916766	0.916766	-0.921731	-0.921731
1.98	-0.397413	-0.397413	0.91245	0.91245	-0.917586	-0.917586
1.991	-0.407483	-0.407483	0.908023	0.908023	-0.913325	-0.913325
2.002	-0.417505	-0.417505	0.903485	0.903485	-0.908948	-0.908948
2.013	-0.427479	-0.427479	0.898838	0.898838	-0.904457	-0.904457
2.024	-0.437403	-0.437403	0.894081	0.894081	-0.899849	-0.899849
2.035	-0.447275	-0.447275	0.889215	0.889215	-0.895127	-0.895127
2.046	-0.457095	-0.457095	0.884241	0.884241	-0.890289	-0.890289
2.057	-0.466861	-0.466861	0.879159	0.879159	-0.885335	-0.885335
2.068	-0.476572	-0.476572	0.87397	0.87397	-0.880267	-0.880267
2.079	-0.486227	-0.486227	0.868675	0.868675	-0.875082	-0.875082
2.09	-0.495824	-0.495824	0.863274	0.863274	-0.869783	-0.869783
2.101	-0.505362	-0.505362	0.857767	0.857767	-0.864368	-0.864368
2.112	-0.514839	-0.514839	0.852156	0.852156	-0.858837	-0.858837
2.123	-0.524256	-0.524256	0.846441	0.846441	-0.853191	-0.853191
2.134	-0.533609	-0.533609	0.840623	0.840623	-0.84743	-0.84743
2.145	-0.542899	-0.542899	0.834702	0.834702	-0.841553	-0.841553
2.156	-0.552123	-0.552123	0.828679	0.828679	-0.835561	-0.835561
2.167	-0.561281	-0.561281	0.822555	0.822555	-0.829453	-0.829453
2.178	-0.57037	-0.57037	0.816331	0.816331	-0.82323	-0.82323
2.189	-0.579391	-0.579391	0.810007	0.810007	-0.816892	-0.816892
2.2	-0.588342	-0.588342	0.803585	0.803585	-0.810438	-0.810438
2.211	-0.59722	-0.59722	0.797064	0.797064	-0.803869	-0.803869
2.222	-0.606026	-0.606026	0.790446	0.790446	-0.797184	-0.797184
2.233	-0.614758	-0.614758	0.783732	0.783732	-0.790384	-0.790384
2.244	-0.623414	-0.623414	0.776922	0.776922	-0.783468	-0.783468
2.255	-0.631994	-0.631994	0.770017	0.770017	-0.776437	-0.776437
2.266	-0.640496	-0.640496	0.763018	0.763018	-0.769291	-0.769291
2.277	-0.648918	-0.648918	0.755926	0.755926	-0.762029	-0.762029
2.288	-0.65726	-0.65726	0.748742	0.748742	-0.754652	-0.754652
2.299	-0.66552	-0.66552	0.741467	0.741467	-0.74716	-0.74716
2.31	-0.673697	-0.673697	0.734101	0.734101	-0.739552	-0.739552
2.321	-0.68179	-0.68179	0.726646	0.726646	-0.731834	-0.731834
2.332	-0.689797	-0.689797	0.719102	0.719102	-0.724048	-0.724048
2.343	-0.697718	-0.697718	0.711471	0.711471	-0.716201	-0.716201
2.354	-0.705553	-0.705553	0.703753	0.703753	-0.708292	-0.708292
2.365	-0.713301	-0.713301	0.695949	0.695949	-0.700322	-0.700322
2.376	-0.72096	-0.72096	0.68806	0.68806	-0.69229	-0.69229
2.387	-0.728531	-0.728531	0.680088	0.680088	-0.684198	-0.684198
2.398	-0.736012	-0.736012	0.672033	0.672033	-0.676044	-0.676044
