1.6745 	0.31367 	-0.12637 	0.313806
1.7124 	0.30883 	-0.12851 	0.308971
1.7521 	0.30369 	-0.13039 	0.303832
1.7937 	0.29823 	-0.132 	0.29837
1.8375 	0.29242 	-0.13331 	0.29256
1.8837 	0.28623 	-0.13431 	0.286376
1.9326 	0.27964 	-0.13498 	0.279785
1.9846 	0.27261 	-0.13528 	0.272753
2.0401 	0.26509 	-0.13519 	0.265238
2.0997 	0.25705 	-0.13467 	0.257196
2.1639 	0.24842 	-0.13366 	0.248577
2.2334 	0.23918 	-0.13213 	0.23934
2.3088 	0.2293 	-0.13003 	0.229455
2.3904 	0.21878 	-0.12731 	0.218939
2.4784 	0.20772 	-0.12396 	0.207884
2.5717 	0.19633 	-0.12004 	0.19649
2.6688 	0.18488 	-0.11567 	0.185044
2.7727 	0.17311 	-0.11075 	0.173276
2.8767 	0.16185 	-0.10566 	0.162016
2.98 	0.1512 	-0.10054 	0.151364
3.0823 	0.14117 	-0.09546 	0.141333
3.1838 	0.13174 	-0.090456 	0.131894
3.2849 	0.12285 	-0.085554 	0.123005
3.3857 	0.11447 	-0.080768 	0.114618
3.4868 	0.10654 	-0.076105 	0.106691
3.5885 	0.099037 	-0.071568 	0.0991868
3.6911 	0.091922 	-0.067158 	0.0920718
3.7951 	0.085169 	-0.062878 	0.0853184
3.9007 	0.078752 	-0.058726 	0.0789026
4.0084 	0.072651 	-0.054704 	0.072804
4.1185 	0.066849 	-0.050811 	0.067005
4.2314 	0.061329 	-0.047047 	0.0614905
4.3476 	0.05608 	-0.043413 	0.0562476
4.4676 	0.05109 	-0.039909 	0.0512652
4.5919 	0.046348 	-0.036535 	0.0465337
4.721 	0.041847 	-0.033294 	0.0420449
4.8558 	0.037578 	-0.030185 	0.037792
4.9971 	0.033536 	-0.027212 	0.0337692
5.1457 	0.029714 	-0.024376 	0.0299716
5.3028 	0.026108 	-0.02168 	0.0263954
5.4699 	0.022713 	-0.019128 	0.0230378
5.6486 	0.019524 	-0.016725 	0.0198967
5.8412 	0.016537 	-0.014477 	0.0169711
6.0611 	0.013616 	-0.012294 	0.0141333
6.3027 	0.010912 	-0.010312 	0.0115428
6.5711 	0.0084121 	-0.0085492 	0.00920086
6.874 	0.0060915 	-0.0070351 	0.00711013
7.2215 	0.0039074 	-0.0058232 	0.00527677
7.6428 	0.0017046 	-0.0049978 	0.00366448
